City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
54,Hovd,MN,2021-08-14 21:03:04,48.0056,91.6419,68.14,38,100,5.61,light rain,0,0
55,Pisco,PE,2021-08-14 21:03:04,-13.7,-76.2167,65.01,82,24,8.28,few clouds,0,0
56,Takoradi,GH,2021-08-14 21:03:05,4.8845,-1.7554,75.6,81,4,10.09,clear sky,0,0
57,Palora,EC,2021-08-14 21:03:05,-1.7,-77.9333,72.41,92,99,0.6,light rain,0,0
58,Bluff,NZ,2021-08-14 21:03:06,-46.6,168.3333,44.8,80,100,21.59,overcast clouds,0,0
59,Airai,TL,2021-08-14 21:03:06,-8.9266,125.4092,54.5,67,5,3.47,clear sky,0,0
60,Ribeira Grande,PT,2021-08-14 21:03:07,38.5167,-28.7,73.8,83,20,0.0,few clouds,0,0
61,Qaanaaq,GL,2021-08-14 21:03:07,77.484,-69.3632,40.68,97,100,2.75,overcast clouds,0,0
62,Flinders,AU,2021-08-14 21:03:08,-34.5833,150.8552,49.21,82,28,1.01,scattered clouds,0,0
63,Klaksvik,FO,2021-08-14 21:03:08,62.2266,-6.589,50.92,95,100,11.21,overcast clouds,0,0
64,Pathein,MM,2021-08-14 21:03:08,16.7833,94.7333,78.17,90,100,4.76,overcast clouds,0,0
65,Truth Or Consequences,US,2021-08-14 21:03:09,33.1284,-107.2528,74.91,74,20,8.05,few clouds,0,0
66,Rovaniemi,FI,2021-08-14 21:03:10,66.5,25.7167,58.41,94,0,6.91,clear sky,0,0
67,Tornio,FI,2021-08-14 21:03:10,65.8481,24.1466,59.02,96,100,8.72,moderate rain,0,0
68,Henties Bay,NA,2021-08-14 21:03:10,-22.116,14.2845,54.86,79,0,6.96,clear sky,0,0
69,Jamestown,US,2021-08-14 21:02:00,42.097,-79.2353,76.3,54,1,3.0,clear sky,0,0
70,Yarensk,RU,2021-08-14 21:03:11,62.1675,49.0916,54.63,95,0,5.14,clear sky,0,0
71,Sakakah,SA,2021-08-14 21:03:12,29.9697,40.2064,89.8,19,0,11.12,clear sky,0,0
72,Hermanus,ZA,2021-08-14 21:03:12,-34.4187,19.2345,53.91,82,0,10.78,clear sky,0,0
73,Tuatapere,NZ,2021-08-14 21:03:12,-46.1333,167.6833,44.82,89,100,5.59,overcast clouds,0,0
74,Castro,BR,2021-08-14 21:03:12,-24.7911,-50.0119,56.28,91,44,5.53,scattered clouds,0,0
75,Sur,OM,2021-08-14 21:03:13,22.5667,59.5289,85.35,61,97,14.74,overcast clouds,0,0
76,Dire,ML,2021-08-14 21:03:13,12.2833,-10.9667,74.95,94,99,2.19,moderate rain,0,0
77,Palmer,US,2021-08-14 21:03:14,42.1584,-72.3287,88.65,53,40,3.0,scattered clouds,0,0
78,Ahipara,NZ,2021-08-14 21:03:14,-35.1667,173.1667,54.73,64,62,7.92,broken clouds,0,0
79,Medea,DZ,2021-08-14 21:03:14,36.2642,2.7539,70.25,20,4,3.87,clear sky,0,0
80,Iqaluit,CA,2021-08-14 21:00:13,63.7506,-68.5145,41.18,96,100,16.26,light rain,0,0
81,Port Blair,IN,2021-08-14 21:03:15,11.6667,92.75,80.55,86,100,12.26,overcast clouds,0,0
82,Billings,US,2021-08-14 21:03:15,45.7833,-108.5007,95.5,17,40,6.91,scattered clouds,0,0
83,Tuktoyaktuk,CA,2021-08-14 21:03:16,69.4541,-133.0374,53.1,64,27,9.75,scattered clouds,0,0
84,Wagar,SD,2021-08-14 21:03:16,16.1525,36.2032,77.31,66,100,25.46,overcast clouds,0,0
85,Mezen,RU,2021-08-14 21:03:17,65.8522,44.24,47.57,97,50,0.78,scattered clouds,0,0
86,Ouesso,CG,2021-08-14 21:02:15,1.6136,16.0517,73.81,86,95,2.26,light rain,0,0
87,Vilhena,BR,2021-08-14 21:03:17,-12.7406,-60.1458,89.58,22,34,3.65,scattered clouds,0,0
