City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
239,Teguldet,RU,2021-08-15 16:50:23,57.3064,88.1667,56.16,80,23,3.94,few clouds,0,0
240,Boa Esperanca Do Sul,BR,2021-08-15 16:50:23,-21.9925,-48.3908,90.1,20,1,4.97,clear sky,0,0
241,Mayo,US,2021-08-15 16:50:00,38.8876,-76.5119,83.46,62,1,8.01,clear sky,0,0
242,Lata,PT,2021-08-15 16:50:24,40.1629,-8.3327,94.05,31,0,9.28,clear sky,0,0
243,Karratha,AU,2021-08-15 16:50:24,-20.7377,116.8463,75.83,42,98,12.75,overcast clouds,0,0
244,Dikson,RU,2021-08-15 16:50:24,73.5069,80.5464,46.87,100,100,15.32,light rain,0,0
245,Hamilton,US,2021-08-15 16:50:25,39.1834,-84.5333,75.42,75,90,3.0,overcast clouds,0,0
246,Ostrovskoye,RU,2021-08-15 16:50:25,57.8057,42.2433,66.52,63,69,6.53,broken clouds,0,0
247,Necochea,AR,2021-08-15 16:45:37,-38.5473,-58.7368,64.04,45,17,8.77,few clouds,0,0
248,Kavieng,PG,2021-08-15 16:50:26,-2.5744,150.7967,81.09,80,99,10.94,light rain,0,0
249,Faya,SA,2021-08-15 16:50:26,18.3851,42.4509,73.51,72,88,6.26,overcast clouds,0,0
250,Poum,NC,2021-08-15 16:50:27,-20.2333,164.0167,69.42,70,75,15.97,broken clouds,0,0
251,Bitung,ID,2021-08-15 16:50:27,1.4451,125.1824,76.05,83,36,8.48,light rain,0,0
252,Ati,TD,2021-08-15 16:50:27,13.2154,18.3353,80.47,66,89,6.02,overcast clouds,0,0
253,Palasa,IN,2021-08-15 16:50:28,18.7667,84.4167,82.6,82,73,1.52,broken clouds,0,0
254,Aripuana,BR,2021-08-15 16:50:28,-9.1667,-60.6333,100.22,21,7,2.44,clear sky,0,0
255,Flin Flon,CA,2021-08-15 16:50:29,54.7682,-101.865,76.84,38,20,10.36,smoke,0,0
256,Balabac,PH,2021-08-15 16:50:29,7.9868,117.0645,82.8,77,82,10.22,broken clouds,0,0
257,Banjar,ID,2021-08-15 16:50:29,-8.19,114.9675,80.46,90,19,4.38,few clouds,0,0
258,Takoradi,GH,2021-08-15 16:50:30,4.8845,-1.7554,78.3,72,56,12.75,broken clouds,0,0
259,At-Bashi,KG,2021-08-15 16:50:30,41.1702,75.8106,51.03,38,80,3.22,broken clouds,0,0
260,Taksimo,RU,2021-08-15 16:50:30,56.3444,114.8794,62.04,70,7,1.3,clear sky,0,0
261,Severnyy,RU,2021-08-15 16:50:31,50.677,36.5532,77.04,41,0,4.47,clear sky,0,0
262,Colesberg,ZA,2021-08-15 16:50:31,-30.72,25.0972,53.82,56,2,6.35,clear sky,0,0
263,Pestretsy,RU,2021-08-15 16:50:31,55.7531,49.6545,71.74,64,22,1.74,few clouds,0,0
264,Hastings,GB,2021-08-15 16:50:32,50.8552,0.5729,71.89,70,32,20.29,scattered clouds,0,0
265,Kaeo,NZ,2021-08-15 16:50:32,-35.1,173.7833,49.32,77,7,3.11,clear sky,0,0
266,Kaduqli,SD,2021-08-15 16:50:33,11.0167,29.7167,75.25,81,96,5.44,overcast clouds,0,0
267,Beira,MZ,2021-08-15 16:50:33,-19.8436,34.8389,69.89,78,75,8.05,broken clouds,0,0
268,Fukue,JP,2021-08-15 16:50:34,32.6881,128.8419,73.81,93,100,3.02,moderate rain,0,0
269,Dibulla,CO,2021-08-15 16:50:34,11.2725,-73.3091,85.37,68,97,7.09,overcast clouds,0,0
270,Walvis Bay,NA,2021-08-15 16:50:34,-22.9575,14.5053,59.95,77,23,5.75,few clouds,0,0
271,Makat,KZ,2021-08-15 16:50:35,47.6469,53.3463,82.98,15,0,8.21,clear sky,0,0
272,Madimba,TZ,2021-08-15 16:50:35,-10.4,40.3333,74.7,78,7,14.79,clear sky,0,0
273,Namatanai,PG,2021-08-15 16:50:35,-3.6667,152.4333,78.85,83,67,5.1,light rain,0,0
274,Ribeira Grande,PT,2021-08-15 16:50:36,38.5167,-28.7,77.4,69,40,6.91,scattered clouds,0,0
275,Rudbar,AF,2021-08-15 16:50:36,30.15,62.6,89.6,10,0,18.1,clear sky,0,0
276,Vanavara,RU,2021-08-15 16:50:36,60.34,102.2797,52.83,98,28,4.41,scattered clouds,0,0
277,Riyadh,SA,2021-08-15 16:46:08,24.6877,46.7219,104.14,12,47,8.88,scattered clouds,0,0
278,Sechura,PE,2021-08-15 16:50:37,-5.5569,-80.8222,73.65,57,56,8.88,broken clouds,0,0
279,Abu Dhabi,AE,2021-08-15 16:50:28,24.4667,54.3667,96.91,67,0,6.91,clear sky,0,0
280,Okha,RU,2021-08-15 16:50:37,53.5739,142.9478,53.62,84,23,9.22,few clouds,0,0
281,Talgar,KZ,2021-08-15 16:50:38,43.3027,77.2395,57.36,67,75,6.71,broken clouds,0,0
282,Manavgat,TR,2021-08-15 16:50:38,36.7867,31.4431,91.81,60,0,1.21,clear sky,0,0
283,Huangnihe,CN,2021-08-15 16:50:39,43.5583,128.0239,57.76,95,99,1.52,overcast clouds,0,0
284,Changde,CN,2021-08-15 16:50:39,29.0464,111.6783,70.03,95,60,3.53,light rain,0,0
285,Yeppoon,AU,2021-08-15 16:50:39,-23.1333,150.7333,56.98,89,0,7.4,clear sky,0,0
286,Airai,TL,2021-08-15 16:50:40,-8.9266,125.4092,57.6,90,63,3.71,broken clouds,0,0
287,Isla Vista,US,2021-08-15 16:50:40,34.4133,-119.861,93.13,82,1,3.44,haze,0,0
288,Novoagansk,RU,2021-08-15 16:50:40,61.9449,76.6625,62.28,66,81,8.93,broken clouds,0,0
289,Bowen,AU,2021-08-15 16:50:41,-20.0167,148.2333,64.62,80,44,11.83,scattered clouds,0,0
290,Sao Miguel Do Araguaia,BR,2021-08-15 16:50:41,-13.275,-50.1628,96.57,13,2,6.04,clear sky,0,0
291,Valparaiso,CL,2021-08-15 16:50:41,-33.0393,-71.6273,54.52,82,90,10.36,mist,0,0
292,Gravdal,NO,2021-08-15 16:50:42,68.1214,13.5031,55.08,76,62,19.73,broken clouds,0,0
293,Ahipara,NZ,2021-08-15 16:50:42,-35.1667,173.1667,46.81,79,6,2.15,clear sky,0,0
294,Boa Vista,BR,2021-08-15 16:50:43,2.8197,-60.6733,84.18,65,75,5.75,broken clouds,0,0
295,Ojinaga,MX,2021-08-15 16:50:43,29.5667,-104.4167,91.58,57,1,0.0,clear sky,0,0
296,Avera,US,2021-08-15 16:50:43,33.194,-82.5271,86.94,61,100,7.27,overcast clouds,0,0
297,Champerico,GT,2021-08-15 16:50:44,14.3,-91.9167,89.94,75,99,9.57,overcast clouds,0,0
298,Dunedin,NZ,2021-08-15 16:48:48,-45.8742,170.5036,50.81,51,37,8.99,scattered clouds,0,0
299,Puerto Del Rosario,ES,2021-08-15 16:50:44,28.5004,-13.8627,94.68,74,23,11.5,few clouds,0,0
300,Concepcion Del Oro,MX,2021-08-15 16:50:44,24.6333,-101.4167,70.03,47,32,4.09,scattered clouds,0,0
301,Ambulu,ID,2021-08-15 16:50:45,-8.345,113.6058,73.63,90,18,3.89,few clouds,0,0
302,Tocopilla,CL,2021-08-15 16:50:45,-22.092,-70.1979,66.18,63,11,9.22,few clouds,0,0
303,Nuuk,GL,2021-08-15 16:50:46,64.1835,-51.7216,46.51,98,100,3.69,moderate rain,0,0
304,Doha,QA,2021-08-15 16:45:55,25.2867,51.5333,100.71,28,0,13.8,clear sky,0,0
305,Verkhoyansk,RU,2021-08-15 16:50:47,67.5447,133.385,47.91,78,100,3.27,overcast clouds,0,0
306,Siguiri,GN,2021-08-15 16:50:47,11.6667,-9.5,79.97,84,76,3.56,moderate rain,0,0
307,Palauig,PH,2021-08-15 16:50:47,15.435,119.9045,80.73,80,94,4.09,overcast clouds,0,0
308,Makaha,US,2021-08-15 16:50:48,21.4694,-158.2175,76.91,83,75,4.61,broken clouds,0,0
309,Charcas,MX,2021-08-15 16:50:48,23.1333,-101.1167,70.34,50,39,7.54,scattered clouds,0,0
310,Mahebourg,MU,2021-08-15 16:50:48,-20.4081,57.7,66.49,82,40,11.5,scattered clouds,0,0
311,Forestville,US,2021-08-15 16:50:49,38.8451,-76.875,82.47,61,75,8.05,broken clouds,0,0
312,Clyde River,CA,2021-08-15 16:50:49,70.4692,-68.5914,43.03,93,75,3.44,broken clouds,0,0
313,Cherskiy,RU,2021-08-15 16:50:49,68.75,161.3,42.49,89,100,3.71,overcast clouds,0,0
314,Hasaki,JP,2021-08-15 16:50:50,35.7333,140.8333,68.4,85,100,14.43,overcast clouds,0,0
315,Quesnel,CA,2021-08-15 16:50:50,52.9999,-122.5029,63.1,94,90,4.61,overcast clouds,0,0
316,Santa Isabel,BR,2021-08-15 16:49:53,-23.3156,-46.2214,75.65,35,1,2.35,clear sky,0,0
317,Nouadhibou,MR,2021-08-15 16:50:51,20.931,-17.0347,78.78,73,52,16.11,broken clouds,0,0
318,Beisfjord,NO,2021-08-15 16:50:51,68.3751,17.5988,60.04,82,91,6.35,overcast clouds,0,0
319,Bathsheba,BB,2021-08-15 16:50:51,13.2167,-59.5167,86.61,74,20,12.66,few clouds,0,0
320,Springdale,US,2021-08-15 16:50:52,36.1867,-94.1288,83.57,69,75,4.61,broken clouds,0,0
321,Narsaq,GL,2021-08-15 16:50:52,60.9167,-46.05,56.82,83,96,6.4,overcast clouds,0,0
322,Half Moon Bay,US,2021-08-15 16:50:52,37.4636,-122.4286,78.82,84,40,8.05,scattered clouds,0,0
323,Semey,KZ,2021-08-15 16:50:53,50.4111,80.2275,63.93,68,100,5.73,overcast clouds,0,0
324,Barra Do Garcas,BR,2021-08-15 16:50:53,-15.89,-52.2567,97.0,15,1,6.82,clear sky,0,0
325,Lorengau,PG,2021-08-15 16:50:53,-2.0226,147.2712,81.18,80,91,6.51,overcast clouds,0,0
326,Kavaratti,IN,2021-08-15 16:50:54,10.5669,72.642,81.54,79,100,18.52,overcast clouds,0,0
327,Ankazoabo,MG,2021-08-15 16:50:54,-22.2833,44.5167,65.68,42,0,9.6,clear sky,0,0
328,Bandarbeyla,SO,2021-08-15 16:50:55,9.4942,50.8122,83.77,57,33,28.72,scattered clouds,0,0
329,San Vicente,AR,2021-08-15 16:50:55,-26.6167,-54.1333,75.52,43,67,3.89,broken clouds,0,0
330,Anton Lizardo,MX,2021-08-15 16:50:55,19.05,-95.9833,89.22,74,36,7.0,scattered clouds,0,0
331,La Rioja,ES,2021-08-15 16:50:56,42.25,-2.5,95.04,48,0,7.76,clear sky,0,0
332,Santa Isabel Do Rio Negro,BR,2021-08-15 16:50:56,-0.4139,-65.0192,89.51,49,97,4.05,overcast clouds,0,0
333,Kahului,US,2021-08-15 16:50:57,20.8947,-156.47,74.46,86,20,11.5,light rain,0,0
334,Umba,RU,2021-08-15 16:50:57,66.6871,34.3429,55.69,93,100,5.77,overcast clouds,0,0
335,San Patricio,US,2021-08-15 16:50:57,28.017,-97.5169,91.29,47,34,6.35,scattered clouds,0,0
336,Yulara,AU,2021-08-15 16:50:58,-25.2406,130.9889,62.44,29,4,12.66,clear sky,0,0
337,Vanimo,PG,2021-08-15 16:50:58,-2.6741,141.3028,77.14,90,59,5.41,broken clouds,0,0
338,Norre Alslev,DK,2021-08-15 16:50:58,54.8978,11.8841,68.81,76,34,11.21,scattered clouds,0,0
339,Traralgon,AU,2021-08-15 16:50:59,-38.1833,146.5333,51.19,86,65,14.0,broken clouds,0,0
340,Slonim,BY,2021-08-15 16:50:59,53.0867,25.3219,70.48,77,70,5.21,broken clouds,0,0
341,Sinnamary,GF,2021-08-15 16:50:59,5.3833,-52.95,77.88,86,96,9.55,moderate rain,0,0
342,Sioux Lookout,CA,2021-08-15 16:51:00,50.1001,-91.917,82.47,39,75,5.75,broken clouds,0,0
343,Sao Jose Da Coroa Grande,BR,2021-08-15 16:51:00,-8.8978,-35.1478,77.9,68,79,13.82,broken clouds,0,0
344,Fez,MA,2021-08-15 16:51:01,34.0372,-4.9998,113.11,4,40,9.22,scattered clouds,0,0
345,Ahuimanu,US,2021-08-15 16:51:01,21.4447,-157.8378,76.71,74,40,6.91,light rain,0,0
346,Viedma,AR,2021-08-15 16:51:01,-40.8135,-62.9967,69.08,17,39,15.48,scattered clouds,0,0
347,Kjopsvik,NO,2021-08-15 16:51:02,68.097,16.3742,57.16,80,84,6.55,broken clouds,0,0
348,Vila,PT,2021-08-15 16:51:02,42.0304,-8.1588,81.34,36,0,9.1,clear sky,0,0
349,Atbasar,KZ,2021-08-15 16:51:03,51.8,68.3333,69.67,38,7,7.38,clear sky,0,0
350,Neyshabur,IR,2021-08-15 16:51:03,36.2133,58.7958,76.05,16,0,7.4,clear sky,0,0
351,Laguna,US,2021-08-15 16:51:03,38.421,-121.4238,90.1,67,1,0.0,haze,0,0
352,Koslan,RU,2021-08-15 16:51:04,63.4564,48.8989,65.57,68,99,12.59,overcast clouds,0,0
353,Taua,BR,2021-08-15 16:51:04,-5.9667,-40.3,92.1,26,59,8.1,broken clouds,0,0
354,Portland,US,2021-08-15 16:47:11,45.5234,-122.6762,82.62,65,40,1.01,scattered clouds,0,0
355,Kununurra,AU,2021-08-15 16:51:05,-15.7667,128.7333,80.58,28,75,8.05,broken clouds,0,0
356,Deputatskiy,RU,2021-08-15 16:51:05,69.3,139.9,37.8,90,100,3.83,overcast clouds,0,0
357,Igarka,RU,2021-08-15 16:51:06,67.4667,86.5833,57.07,97,100,11.18,light rain,0,0
358,Buchanan,LR,2021-08-15 16:51:06,5.8808,-10.0467,78.85,68,92,8.34,overcast clouds,0,0
359,Caruray,PH,2021-08-15 16:51:06,10.3094,119.0128,79.57,82,58,4.05,broken clouds,0,0
360,La Rochelle,FR,2021-08-15 16:51:07,46.1667,-1.15,75.51,78,75,16.11,broken clouds,0,0
361,Atar,MR,2021-08-15 16:51:07,20.5169,-13.0499,106.83,12,39,5.64,scattered clouds,0,0
362,Severo-Yeniseyskiy,RU,2021-08-15 16:51:08,60.3725,93.0408,53.29,75,87,2.66,overcast clouds,0,0
363,Suwannaphum,TH,2021-08-15 16:51:08,15.6035,103.8021,75.02,93,100,3.47,overcast clouds,0,0
364,Akyab,MM,2021-08-15 16:51:08,20.15,92.9,81.18,86,97,11.65,overcast clouds,0,0
365,Corrente,BR,2021-08-15 16:49:07,-3.7367,-43.3394,94.84,32,31,1.16,scattered clouds,0,0
366,Conde,BR,2021-08-15 16:51:09,-7.2597,-34.9075,81.86,65,75,17.27,broken clouds,0,0
367,Asau,RO,2021-08-15 16:51:09,46.4333,26.4,79.72,64,65,2.15,broken clouds,0,0
368,Byron Bay,AU,2021-08-15 16:51:10,-28.65,153.6167,60.75,71,67,4.68,broken clouds,0,0
369,Hanna,CA,2021-08-15 16:51:10,51.6334,-111.9018,74.88,42,96,7.0,overcast clouds,0,0
370,Trelew,AR,2021-08-15 16:51:10,-43.249,-65.3051,69.04,14,85,19.84,overcast clouds,0,0
371,Iqaluit,CA,2021-08-15 16:51:11,63.7506,-68.5145,44.33,93,90,5.75,light rain,0,0
372,Roros,NO,2021-08-15 16:51:11,62.5747,11.3842,49.84,81,75,10.36,broken clouds,0,0
373,Linhares,BR,2021-08-15 16:51:11,-19.3911,-40.0722,77.85,61,65,10.29,broken clouds,0,0
374,Chapais,CA,2021-08-15 16:51:12,49.7834,-74.8492,65.98,33,51,8.57,broken clouds,0,0
375,Pervomayskaya,RU,2021-08-15 16:51:12,43.4033,45.5261,78.6,69,75,4.47,broken clouds,0,0
376,Duluth,US,2021-08-15 16:51:12,46.7833,-92.1066,85.05,38,1,11.01,clear sky,0,0
377,Karlstad,SE,2021-08-15 16:51:13,59.3793,13.5036,64.96,59,92,4.61,overcast clouds,0,0
378,Mabaruma,GY,2021-08-15 16:51:13,8.2,-59.7833,82.63,79,66,2.39,broken clouds,0,0
379,Debre Tabor,ET,2021-08-15 16:51:13,11.85,38.0167,49.15,91,80,5.99,moderate rain,0,0
380,Huambo,AO,2021-08-15 16:48:44,-12.7761,15.7392,72.5,18,7,0.4,clear sky,0,0
381,Ergani,TR,2021-08-15 16:51:14,38.2653,39.7621,88.52,28,0,11.01,clear sky,0,0
382,Paka,MY,2021-08-15 16:51:14,4.6374,103.4368,76.93,94,100,0.0,overcast clouds,0,0
383,Salekhard,RU,2021-08-15 16:51:15,66.53,66.6019,54.61,73,96,13.2,overcast clouds,0,0
384,Cayenne,GF,2021-08-15 16:51:15,4.9333,-52.3333,80.64,83,75,1.01,broken clouds,0,0
385,Freeport,US,2021-08-15 16:51:15,40.6576,-73.5832,84.0,52,1,3.0,clear sky,0,0
386,Sivas,TR,2021-08-15 16:51:16,39.7916,37.0019,59.0,71,37,7.27,scattered clouds,0,0
387,Kruisfontein,ZA,2021-08-15 16:51:16,-34.0033,24.7314,58.89,76,0,6.22,clear sky,0,0
388,Broome,US,2021-08-15 16:51:16,42.2506,-75.833,75.7,57,20,3.0,few clouds,0,0
389,Najran,SA,2021-08-15 16:51:17,17.4924,44.1277,95.65,13,82,14.81,broken clouds,0,0
390,Marsh Harbour,BS,2021-08-15 16:51:17,26.5412,-77.0636,83.21,75,100,17.11,overcast clouds,0,0
391,Bandar-E Lengeh,IR,2021-08-15 16:51:17,26.5579,54.8807,93.31,84,7,6.91,mist,0,0
392,Diapaga,BF,2021-08-15 16:51:18,12.0708,1.7889,80.38,79,99,5.82,moderate rain,0,0
393,Anqing,CN,2021-08-15 16:51:18,30.5092,117.0506,72.93,97,73,1.57,light rain,0,0
394,Eidsvoll,NO,2021-08-15 16:51:18,60.3305,11.2616,62.73,84,75,0.0,light intensity shower rain,0,0
395,Warrnambool,AU,2021-08-15 16:51:19,-38.3833,142.4833,53.82,75,14,19.8,few clouds,0,0
396,Jacareacanga,BR,2021-08-15 16:51:19,-6.2222,-57.7528,94.95,36,48,4.97,scattered clouds,0,0
397,Altay,CN,2021-08-15 16:51:20,47.8667,88.1167,60.15,67,97,5.57,overcast clouds,0,0
398,Puerto Leguizamo,CO,2021-08-15 16:51:20,-0.1934,-74.7819,87.85,55,94,2.15,overcast clouds,0,0
399,Bonthe,SL,2021-08-15 16:51:20,7.5264,-12.505,78.8,76,97,9.82,light rain,0,0
400,Neryungri,RU,2021-08-15 16:51:21,56.6709,124.6491,55.24,83,6,5.28,clear sky,0,0
401,Naze,JP,2021-08-15 16:51:21,28.3667,129.4833,77.68,87,87,9.75,overcast clouds,0,0
402,Georgetown,MY,2021-08-15 16:46:39,5.4112,100.3354,78.89,91,40,0.0,scattered clouds,0,0
403,Lokosovo,RU,2021-08-15 16:51:22,61.1333,74.8167,63.45,62,62,5.91,broken clouds,0,0
404,Sao Felix Do Xingu,BR,2021-08-15 16:51:22,-6.6447,-51.995,100.92,17,28,3.29,scattered clouds,0,0
405,Awbari,LY,2021-08-15 16:51:22,26.5921,12.7805,92.34,16,0,8.37,clear sky,0,0
406,Grand Gaube,MU,2021-08-15 16:51:23,-20.0064,57.6608,66.6,77,58,1.01,moderate rain,0,0
407,Moron,AR,2021-08-15 16:46:56,-34.6534,-58.6198,64.02,69,4,1.01,clear sky,0,0
408,Cerro De Pasco,PE,2021-08-15 16:51:23,-10.6833,-76.2667,52.39,37,32,11.07,scattered clouds,0,0
409,Matagami,CA,2021-08-15 16:47:32,49.7502,-77.6328,71.71,46,1,12.66,clear sky,0,0
410,Altamira,BR,2021-08-15 16:51:24,-3.2033,-52.2064,91.49,58,75,3.44,broken clouds,0,0
411,Sao Filipe,CV,2021-08-15 16:51:24,14.8961,-24.4956,76.03,77,50,4.76,scattered clouds,0,0
412,Satka,RU,2021-08-15 16:51:24,55.0425,59.04,63.09,80,93,2.42,overcast clouds,0,0
413,Naples,IT,2021-08-15 16:51:25,40.8333,14.25,95.85,59,0,4.61,clear sky,0,0
414,Tommot,RU,2021-08-15 16:51:25,58.9564,126.2925,63.09,75,71,2.91,broken clouds,0,0
415,Turje,HU,2021-08-15 16:51:25,46.9837,17.1074,89.31,55,21,14.88,light rain,0,0
416,Porangatu,BR,2021-08-15 16:51:26,-13.4408,-49.1486,97.36,13,0,3.65,clear sky,0,0
417,Sherpur,BD,2021-08-15 16:51:26,25.0188,90.0175,78.98,93,100,8.08,overcast clouds,0,0
418,Zenzeli,RU,2021-08-15 16:51:27,45.9241,47.0474,81.25,59,100,10.31,overcast clouds,0,0
419,Salym,RU,2021-08-15 16:51:27,60.0625,71.4789,60.98,73,21,5.79,few clouds,0,0
420,Yurginskoye,RU,2021-08-15 16:51:28,56.8189,67.3921,63.52,69,93,2.95,overcast clouds,0,0
421,Beyneu,KZ,2021-08-15 16:51:28,45.3167,55.2,84.99,16,0,11.34,clear sky,0,0
422,Ambovombe,MG,2021-08-15 16:51:28,-25.1667,46.0833,63.82,64,18,17.07,few clouds,0,0
423,Kachiry,KZ,2021-08-15 16:51:29,53.0675,76.1036,64.38,63,42,1.25,scattered clouds,0,0
424,Clonakilty,IE,2021-08-15 16:51:29,51.6231,-8.8706,63.61,71,60,18.7,broken clouds,0,0
425,Sitka,US,2021-08-15 16:51:29,57.0531,-135.33,53.49,76,75,5.75,light rain,0,0
426,Ordubad,AZ,2021-08-15 16:51:30,38.9059,46.0234,84.29,40,0,10.42,clear sky,0,0
427,Foso,GH,2021-08-15 16:51:30,5.7012,-1.2866,78.49,68,100,6.87,overcast clouds,0,0
428,Oistins,BB,2021-08-15 16:49:42,13.0667,-59.5333,86.09,74,20,12.66,few clouds,0,0
429,Akureyri,IS,2021-08-15 16:51:30,65.6835,-18.0878,66.13,48,0,10.36,clear sky,0,0
430,Rusape,ZW,2021-08-15 16:51:31,-18.5278,32.1284,53.26,72,9,7.61,clear sky,0,0
431,Yuzhno-Kurilsk,RU,2021-08-15 16:51:31,44.0306,145.8556,53.8,86,11,6.82,few clouds,0,0
432,Del Rio,US,2021-08-15 16:51:32,29.3627,-100.8968,91.42,55,1,5.75,clear sky,0,0
433,Zhaotong,CN,2021-08-15 16:51:32,27.3167,103.7167,63.63,95,85,2.42,overcast clouds,0,0
434,Roebourne,AU,2021-08-15 16:51:32,-20.7833,117.1333,75.42,40,89,11.54,overcast clouds,0,0
435,Ballina,AU,2021-08-15 16:51:33,-28.8667,153.5667,57.78,94,49,0.0,scattered clouds,0,0
436,Goma,CD,2021-08-15 16:51:33,-1.6792,29.2228,66.24,62,94,3.69,overcast clouds,0,0
437,Moose Factory,CA,2021-08-15 16:51:33,51.2585,-80.6094,73.4,46,1,19.57,clear sky,0,0
438,Biak,ID,2021-08-15 16:51:34,-0.9131,122.8766,74.86,84,16,6.33,few clouds,0,0
439,Constitucion,CL,2021-08-15 16:51:34,-35.3333,-72.4167,52.07,82,100,13.38,light rain,0,0
440,Kangaatsiaq,GL,2021-08-15 16:51:35,68.3065,-53.4641,45.48,82,100,25.55,overcast clouds,0,0
441,Cabedelo,BR,2021-08-15 16:51:35,-6.9811,-34.8339,83.07,72,73,18.66,broken clouds,0,0
442,Kysyl-Syr,RU,2021-08-15 16:51:36,63.8986,122.7617,48.94,93,82,2.3,broken clouds,0,0
443,Powell River,CA,2021-08-15 16:51:36,49.8496,-124.5361,74.28,73,40,4.61,smoke,0,0
444,Evensk,RU,2021-08-15 16:51:36,61.95,159.2333,47.07,83,34,3.69,scattered clouds,0,0
445,Dingle,PH,2021-08-15 16:51:37,10.9995,122.6711,76.44,86,75,4.72,light rain,0,0
446,Haputale,LK,2021-08-15 16:51:37,6.7681,80.9595,64.0,78,100,3.89,overcast clouds,0,0
447,Basna,IN,2021-08-15 16:51:37,21.2833,82.8167,84.81,66,100,3.06,overcast clouds,0,0
448,Hobyo,SO,2021-08-15 16:51:38,5.3505,48.5268,77.58,79,65,25.61,broken clouds,0,0
449,Yarada,IN,2021-08-15 16:51:38,17.65,83.2667,80.92,89,75,6.91,mist,0,0
450,Quatre Cocos,MU,2021-08-15 16:51:38,-20.2078,57.7625,66.31,58,96,15.28,overcast clouds,0,0
451,Tres Arroyos,AR,2021-08-15 16:51:39,-38.3739,-60.2798,62.91,38,62,13.11,broken clouds,0,0
452,Saint-Louis,SN,2021-08-15 16:51:39,16.3333,-15.0,92.84,38,100,4.36,overcast clouds,0,0
453,Vilyuysk,RU,2021-08-15 16:51:40,63.7553,121.6247,49.01,94,66,2.93,broken clouds,0,0
454,Port Lincoln,AU,2021-08-15 16:51:40,-34.7333,135.8667,55.45,69,53,11.9,broken clouds,0,0
455,Mocuba,MZ,2021-08-15 16:51:40,-16.8392,36.9856,68.36,73,94,6.33,overcast clouds,0,0
456,Winnemucca,US,2021-08-15 16:51:41,40.973,-117.7357,85.1,23,1,0.0,haze,0,0
457,Puri,IN,2021-08-15 16:51:41,19.8,85.85,82.92,79,94,9.86,overcast clouds,0,0
458,Paso De Carrasco,UY,2021-08-15 16:51:41,-34.8603,-56.0522,54.05,98,90,0.0,overcast clouds,0,0
459,Hue,VN,2021-08-15 16:48:16,16.4667,107.6,78.91,89,20,2.3,few clouds,0,0
460,Tomatlan,MX,2021-08-15 16:51:42,19.9333,-105.25,88.79,57,47,2.75,scattered clouds,0,0
461,Carbonia,IT,2021-08-15 16:51:42,39.1672,8.5222,97.75,45,0,6.24,clear sky,0,0
462,Tiznit,MA,2021-08-15 16:51:42,29.5833,-9.5,100.65,11,75,7.99,broken clouds,0,0
463,Mahon,ES,2021-08-15 16:51:43,39.8885,4.2658,90.16,40,0,8.05,clear sky,0,0
464,Pangnirtung,CA,2021-08-15 16:51:43,66.1451,-65.7125,46.4,87,75,11.5,broken clouds,0,0
465,Ussel,FR,2021-08-15 16:51:44,45.55,2.3167,82.35,47,0,6.38,clear sky,0,0
466,Lavrentiya,RU,2021-08-15 16:51:44,65.5833,-171.0,43.41,83,81,0.87,broken clouds,0,0
467,Martyush,RU,2021-08-15 16:51:44,56.4,61.8819,64.0,61,90,5.5,overcast clouds,0,0
468,Puerto Madryn,AR,2021-08-15 16:48:31,-42.7692,-65.0385,65.59,23,80,21.77,broken clouds,0,0
469,Santiago Del Estero,AR,2021-08-15 16:51:45,-27.7951,-64.2615,69.8,19,10,9.93,clear sky,0,0
470,Inta,RU,2021-08-15 16:51:45,66.0317,60.1659,51.89,74,4,8.81,clear sky,0,0
471,Ozark,US,2021-08-15 16:51:45,37.0209,-93.206,83.32,58,0,3.0,clear sky,0,0
472,Tual,ID,2021-08-15 16:51:46,-5.6667,132.75,80.11,83,100,18.21,overcast clouds,0,0
473,Puerto Madero,MX,2021-08-15 16:51:46,14.7208,-92.4215,82.74,73,100,8.95,overcast clouds,0,0
474,Waverly,US,2021-08-15 16:51:46,42.7392,-84.6208,76.82,54,1,0.0,clear sky,0,0
475,Baiyin,CN,2021-08-15 16:51:47,36.5583,104.2081,68.88,63,93,15.05,overcast clouds,0,0
476,Ourossogui,SN,2021-08-15 16:51:47,15.6064,-13.3211,87.8,70,20,4.61,few clouds,0,0
477,Tefe,BR,2021-08-15 16:51:47,-3.3542,-64.7114,84.31,79,40,4.61,scattered clouds,0,0
478,Mashhad,IR,2021-08-15 16:49:01,36.297,59.6062,75.34,31,0,4.61,clear sky,0,0
479,Hervey Bay,AU,2021-08-15 16:51:48,-25.2986,152.8535,60.04,82,21,2.95,few clouds,0,0
480,Whitehorse,CA,2021-08-15 16:51:48,60.7161,-135.0538,44.02,93,90,3.44,light rain,0,0
481,Rovaniemi,FI,2021-08-15 16:51:48,66.5,25.7167,60.21,82,100,5.75,overcast clouds,0,0
482,Veraval,IN,2021-08-15 16:51:49,20.9,70.3667,81.55,79,100,13.44,overcast clouds,0,0
483,Frankfort,ZA,2021-08-15 16:51:49,-27.2667,28.4833,49.73,79,68,6.91,broken clouds,0,0
